sale_id,date,store_id,product_id,quantity_sold,unit_price,revenue
607,2024-05-06,12,106,1,3.2,3.2
608,2024-05-07,1,103,1,3.9,3.9
609,2024-05-07,1,108,1,4.5,4.5
610,2024-05-07,1,102,1,4.0,4.0
611,2024-05-07,1,104,1,4.2,4.2
612,2024-05-07,1,107,2,3.5,7.0
613,2024-05-07,1,106,1,3.2,3.2
614,2024-05-07,1,105,3,4.1,12.3
615,2024-05-07,1,105,1,4.1,4.1
616,2024-05-07,1,103,1,3.9,3.9
617,2024-05-07,1,105,1,4.1,4.1
618,2024-05-07,2,110,1,3.4,3.4
619,2024-05-07,2,102,2,4.0,8.0
620,2024-05-07,2,108,1,4.5,4.5
621,2024-05-07,2,102,1,4.0,4.0
622,2024-05-07,2,110,1,3.4,3.4
623,2024-05-07,2,108,1,4.5,4.5
624,2024-05-07,2,110,3,3.4,10.2
625,2024-05-07,2,107,1,3.5,3.5
626,2024-05-07,3,102,1,4.0,4.0
627,2024-05-07,3,106,1,3.2,3.2
628,2024-05-07,3,105,1,4.1,4.1
629,2024-05-07,3,108,1,4.5,4.5
630,2024-05-07,3,103,1,3.9,3.9
631,2024-05-07,3,101,1,3.8,3.8
632,2024-05-07,3,106,1,3.2,3.2
633,2024-05-07,4,103,3,3.9,11.7
634,2024-05-07,4,103,2,3.9,7.8
635,2024-05-07,4,107,1,3.5,3.5
636,2024-05-07,4,107,1,3.5,3.5
637,2024-05-07,4,106,1,3.2,3.2
638,2024-05-07,4,103,1,3.9,3.9
639,2024-05-07,4,109,1,2.2,2.2
640,2024-05-07,4,106,3,3.2,9.6
641,2024-05-07,5,106,2,3.2,6.4
642,2024-05-07,5,110,2,3.4,6.8
643,2024-05-07,5,103,1,3.9,3.9
644,2024-05-07,5,110,1,3.4,3.4
645,2024-05-07,5,110,2,3.4,6.8
646,2024-05-07,5,103,1,3.9,3.9
647,2024-05-07,5,101,1,3.8,3.8
648,2024-05-07,5,108,1,4.5,4.5
649,2024-05-07,5,103,1,3.9,3.9
650,2024-05-07,5,103,2,3.9,7.8
651,2024-05-07,6,108,2,4.5,9.0
652,2024-05-07,6,108,1,4.5,4.5
653,2024-05-07,6,104,1,4.2,4.2
654,2024-05-07,6,102,2,4.0,8.0
655,2024-05-07,6,102,1,4.0,4.0
656,2024-05-07,6,107,1,3.5,3.5
657,2024-05-07,6,106,1,3.2,3.2
658,2024-05-07,6,104,1,4.2,4.2
659,2024-05-07,7,104,1,4.2,4.2
660,2024-05-07,7,105,1,4.1,4.1
661,2024-05-07,7,107,1,3.5,3.5
662,2024-05-07,7,101,1,3.8,3.8
663,2024-05-07,7,105,1,4.1,4.1
664,2024-05-07,7,105,2,4.1,8.2
665,2024-05-07,7,106,2,3.2,6.4
666,2024-05-07,8,105,1,4.1,4.1
667,2024-05-07,8,106,2,3.2,6.4
668,2024-05-07,8,109,1,2.2,2.2
669,2024-05-07,8,102,2,4.0,8.0
670,2024-05-07,8,104,1,4.2,4.2
671,2024-05-07,8,105,2,4.1,8.2
672,2024-05-07,8,105,1,4.1,4.1
673,2024-05-07,9,108,2,4.5,9.0
674,2024-05-07,9,107,1,3.5,3.5
675,2024-05-07,9,101,1,3.8,3.8
676,2024-05-07,9,102,1,4.0,4.0
677,2024-05-07,9,104,2,4.2,8.4
678,2024-05-07,9,102,1,4.0,4.0
679,2024-05-07,9,104,2,4.2,8.4
680,2024-05-07,10,105,1,4.1,4.1
681,2024-05-07,10,110,1,3.4,3.4
682,2024-05-07,10,108,2,4.5,9.0
683,2024-05-07,10,102,1,4.0,4.0
684,2024-05-07,10,110,1,3.4,3.4
685,2024-05-07,10,106,2,3.2,6.4
686,2024-05-07,10,107,1,3.5,3.5
687,2024-05-07,10,107,1,3.5,3.5
688,2024-05-07,10,106,1,3.2,3.2
689,2024-05-07,10,101,2,3.8,7.6
690,2024-05-07,11,103,1,3.9,3.9
691,2024-05-07,11,106,1,3.2,3.2
692,2024-05-07,11,103,1,3.9,3.9
693,2024-05-07,11,108,2,4.5,9.0
694,2024-05-07,11,101,1,3.8,3.8
695,2024-05-07,11,101,2,3.8,7.6
696,2024-05-07,11,106,1,3.2,3.2
697,2024-05-07,12,103,1,3.9,3.9
698,2024-05-07,12,108,2,4.5,9.0
699,2024-05-07,12,101,3,3.8,11.4
700,2024-05-07,12,105,1,4.1,4.1
701,2024-05-07,12,103,2,3.9,7.8
702,2024-05-07,12,110,1,3.4,3.4
703,2024-05-07,12,102,2,4.0,8.0
704,2024-05-07,12,108,1,4.5,4.5
705,2024-05-07,12,104,1,4.2,4.2
706,2024-05-08,1,107,1,3.5,3.5
707,2024-05-08,1,103,1,3.9,3.9
708,2024-05-08,1,104,1,4.2,4.2
709,2024-05-08,1,109,1,2.2,2.2
710,2024-05-08,1,102,1,4.0,4.0
711,2024-05-08,1,110,1,3.4,3.4
712,2024-05-08,1,106,1,3.2,3.2
713,2024-05-08,1,104,2,4.2,8.4
714,2024-05-08,2,108,1,4.5,4.5
715,2024-05-08,2,107,1,3.5,3.5
716,2024-05-08,2,110,3,3.4,10.2
717,2024-05-08,2,101,3,3.8,11.4
718,2024-05-08,2,102,2,4.0,8.0
719,2024-05-08,2,108,1,4.5,4.5
720,2024-05-08,2,110,2,3.4,6.8
721,2024-05-08,2,105,1,4.1,4.1
722,2024-05-08,3,105,1,4.1,4.1
723,2024-05-08,3,108,1,4.5,4.5
724,2024-05-08,3,106,1,3.2,3.2
725,2024-05-08,3,104,1,4.2,4.2
726,2024-05-08,3,103,2,3.9,7.8
727,2024-05-08,3,107,1,3.5,3.5
728,2024-05-08,3,101,1,3.8,3.8
729,2024-05-08,3,107,1,3.5,3.5
730,2024-05-08,3,110,1,3.4,3.4
731,2024-05-08,4,110,1,3.4,3.4
732,2024-05-08,4,107,1,3.5,3.5
733,2024-05-08,4,107,1,3.5,3.5
734,2024-05-08,4,108,3,4.5,13.5
735,2024-05-08,4,104,2,4.2,8.4
736,2024-05-08,4,106,1,3.2,3.2
737,2024-05-08,4,106,1,3.2,3.2
738,2024-05-08,4,101,1,3.8,3.8
739,2024-05-08,4,105,1,4.1,4.1
740,2024-05-08,4,103,1,3.9,3.9
741,2024-05-08,5,103,1,3.9,3.9
742,2024-05-08,5,109,1,2.2,2.2
743,2024-05-08,5,107,2,3.5,7.0
744,2024-05-08,5,109,2,2.2,4.4
745,2024-05-08,5,104,1,4.2,4.2
746,2024-05-08,5,105,1,4.1,4.1
747,2024-05-08,5,105,3,4.1,12.3
748,2024-05-08,6,108,1,4.5,4.5
749,2024-05-08,6,106,1,3.2,3.2
750,2024-05-08,6,106,1,3.2,3.2
751,2024-05-08,6,105,1,4.1,4.1
752,2024-05-08,6,101,1,3.8,3.8
753,2024-05-08,6,108,2,4.5,9.0
754,2024-05-08,6,106,2,3.2,6.4
755,2024-05-08,6,109,1,2.2,2.2
756,2024-05-08,6,108,1,4.5,4.5
757,2024-05-08,6,101,1,3.8,3.8
758,2024-05-08,7,108,1,4.5,4.5
759,2024-05-08,7,102,1,4.0,4.0
760,2024-05-08,7,101,2,3.8,7.6
761,2024-05-08,7,107,2,3.5,7.0
762,2024-05-08,7,103,1,3.9,3.9
763,2024-05-08,7,107,1,3.5,3.5
764,2024-05-08,7,105,2,4.1,8.2
765,2024-05-08,7,103,1,3.9,3.9
766,2024-05-08,7,105,1,4.1,4.1
767,2024-05-08,8,101,1,3.8,3.8
768,2024-05-08,8,108,1,4.5,4.5
769,2024-05-08,8,106,1,3.2,3.2
770,2024-05-08,8,107,1,3.5,3.5
771,2024-05-08,8,105,1,4.1,4.1
772,2024-05-08,8,108,1,4.5,4.5
773,2024-05-08,8,107,2,3.5,7.0
774,2024-05-08,8,106,1,3.2,3.2
775,2024-05-08,8,104,1,4.2,4.2
776,2024-05-08,8,101,1,3.8,3.8
777,2024-05-08,9,105,1,4.1,4.1
778,2024-05-08,9,102,1,4.0,4.0
779,2024-05-08,9,107,1,3.5,3.5
780,2024-05-08,9,103,1,3.9,3.9
781,2024-05-08,9,107,2,3.5,7.0
782,2024-05-08,9,102,1,4.0,4.0
783,2024-05-08,9,103,2,3.9,7.8
784,2024-05-08,9,109,1,2.2,2.2
785,2024-05-08,9,102,1,4.0,4.0
786,2024-05-08,10,101,1,3.8,3.8
787,2024-05-08,10,105,2,4.1,8.2
788,2024-05-08,10,104,1,4.2,4.2
789,2024-05-08,10,104,1,4.2,4.2
790,2024-05-08,10,101,2,3.8,7.6
791,2024-05-08,10,103,1,3.9,3.9
792,2024-05-08,10,107,1,3.5,3.5
793,2024-05-08,10,108,3,4.5,13.5
794,2024-05-08,10,102,1,4.0,4.0
795,2024-05-08,10,107,1,3.5,3.5
796,2024-05-08,11,110,1,3.4,3.4
797,2024-05-08,11,108,2,4.5,9.0
798,2024-05-08,11,102,2,4.0,8.0
799,2024-05-08,11,104,2,4.2,8.4
800,2024-05-08,11,103,1,3.9,3.9
801,2024-05-08,11,106,3,3.2,9.6
802,2024-05-08,11,104,1,4.2,4.2
803,2024-05-08,11,103,1,3.9,3.9
804,2024-05-08,11,107,1,3.5,3.5
805,2024-05-08,11,102,1,4.0,4.0
806,2024-05-08,12,107,1,3.5,3.5
807,2024-05-08,12,110,1,3.4,3.4
808,2024-05-08,12,105,1,4.1,4.1
809,2024-05-08,12,107,1,3.5,3.5
810,2024-05-08,12,108,1,4.5,4.5
811,2024-05-08,12,101,1,3.8,3.8
812,2024-05-08,12,104,1,4.2,4.2
813,2024-05-08,12,108,1,4.5,4.5
814,2024-05-09,1,110,1,3.4,3.4
815,2024-05-09,1,101,1,3.8,3.8
816,2024-05-09,1,104,1,4.2,4.2
817,2024-05-09,1,104,1,4.2,4.2
818,2024-05-09,1,101,1,3.8,3.8
819,2024-05-09,1,109,1,2.2,2.2
820,2024-05-09,1,109,1,2.2,2.2
821,2024-05-09,1,101,1,3.8,3.8
822,2024-05-09,1,101,1,3.8,3.8
823,2024-05-09,2,102,1,4.0,4.0
824,2024-05-09,2,106,2,3.2,6.4
825,2024-05-09,2,108,2,4.5,9.0
826,2024-05-09,2,109,1,2.2,2.2
827,2024-05-09,2,107,1,3.5,3.5
828,2024-05-09,2,109,2,2.2,4.4
829,2024-05-09,2,106,1,3.2,3.2
830,2024-05-09,2,104,1,4.2,4.2
831,2024-05-09,2,107,1,3.5,3.5
832,2024-05-09,2,104,1,4.2,4.2
833,2024-05-09,3,108,1,4.5,4.5
834,2024-05-09,3,102,1,4.0,4.0
835,2024-05-09,3,107,1,3.5,3.5
836,2024-05-09,3,108,1,4.5,4.5
837,2024-05-09,3,104,1,4.2,4.2
838,2024-05-09,3,108,1,4.5,4.5
839,2024-05-09,3,107,2,3.5,7.0
840,2024-05-09,4,107,1,3.5,3.5
841,2024-05-09,4,101,1,3.8,3.8
842,2024-05-09,4,102,1,4.0,4.0
843,2024-05-09,4,102,1,4.0,4.0
844,2024-05-09,4,104,1,4.2,4.2
845,2024-05-09,4,104,1,4.2,4.2
846,2024-05-09,4,108,1,4.5,4.5
847,2024-05-09,5,110,1,3.4,3.4
848,2024-05-09,5,108,1,4.5,4.5
849,2024-05-09,5,105,1,4.1,4.1
850,2024-05-09,5,107,1,3.5,3.5
851,2024-05-09,5,106,1,3.2,3.2
852,2024-05-09,5,103,1,3.9,3.9
853,2024-05-09,5,108,1,4.5,4.5
854,2024-05-09,5,108,1,4.5,4.5
855,2024-05-09,5,107,2,3.5,7.0
856,2024-05-09,6,104,2,4.2,8.4
857,2024-05-09,6,104,3,4.2,12.6
858,2024-05-09,6,103,2,3.9,7.8
859,2024-05-09,6,101,1,3.8,3.8
860,2024-05-09,6,101,1,3.8,3.8
861,2024-05-09,6,109,1,2.2,2.2
862,2024-05-09,6,108,1,4.5,4.5
863,2024-05-09,6,108,1,4.5,4.5
864,2024-05-09,6,106,2,3.2,6.4
865,2024-05-09,7,108,1,4.5,4.5
866,2024-05-09,7,105,3,4.1,12.3
867,2024-05-09,7,103,1,3.9,3.9
868,2024-05-09,7,108,2,4.5,9.0
869,2024-05-09,7,102,2,4.0,8.0
870,2024-05-09,7,109,1,2.2,2.2
871,2024-05-09,7,101,1,3.8,3.8
872,2024-05-09,8,108,1,4.5,4.5
873,2024-05-09,8,103,1,3.9,3.9
874,2024-05-09,8,105,1,4.1,4.1
875,2024-05-09,8,106,1,3.2,3.2
876,2024-05-09,8,108,2,4.5,9.0
877,2024-05-09,8,105,1,4.1,4.1
878,2024-05-09,8,103,1,3.9,3.9
879,2024-05-09,8,110,2,3.4,6.8
880,2024-05-09,9,102,2,4.0,8.0
881,2024-05-09,9,105,2,4.1,8.2
882,2024-05-09,9,103,1,3.9,3.9
883,2024-05-09,9,107,2,3.5,7.0
884,2024-05-09,9,106,1,3.2,3.2
885,2024-05-09,9,107,1,3.5,3.5
886,2024-05-09,9,109,1,2.2,2.2
887,2024-05-09,9,102,1,4.0,4.0
888,2024-05-09,9,106,2,3.2,6.4
889,2024-05-09,9,102,1,4.0,4.0
890,2024-05-09,10,102,1,4.0,4.0
891,2024-05-09,10,106,1,3.2,3.2
892,2024-05-09,10,103,2,3.9,7.8
893,2024-05-09,10,104,1,4.2,4.2
894,2024-05-09,10,102,1,4.0,4.0
895,2024-05-09,10,108,1,4.5,4.5
896,2024-05-09,10,103,1,3.9,3.9
897,2024-05-09,10,102,1,4.0,4.0
898,2024-05-09,10,104,1,4.2,4.2
899,2024-05-09,11,102,2,4.0,8.0
900,2024-05-09,11,101,1,3.8,3.8
901,2024-05-09,11,106,1,3.2,3.2
902,2024-05-09,11,103,1,3.9,3.9
903,2024-05-09,11,104,1,4.2,4.2
904,2024-05-09,11,102,1,4.0,4.0
905,2024-05-09,11,104,1,4.2,4.2
906,2024-05-09,12,101,1,3.8,3.8
907,2024-05-09,12,105,1,4.1,4.1
908,2024-05-09,12,102,1,4.0,4.0
909,2024-05-09,12,103,1,3.9,3.9
910,2024-05-09,12,108,1,4.5,4.5
911,2024-05-09,12,107,1,3.5,3.5
912,2024-05-09,12,106,1,3.2,3.2
913,2024-05-10,1,106,1,3.2,3.2
914,2024-05-10,1,102,1,4.0,4.0
915,2024-05-10,1,101,3,3.8,11.4
916,2024-05-10,1,109,1,2.2,2.2
917,2024-05-10,1,107,1,3.5,3.5
918,2024-05-10,1,107,3,3.5,10.5
919,2024-05-10,1,106,1,3.2,3.2
920,2024-05-10,1,101,1,3.8,3.8
921,2024-05-10,1,102,1,4.0,4.0
922,2024-05-10,2,105,1,4.1,4.1
923,2024-05-10,2,104,1,4.2,4.2
924,2024-05-10,2,103,2,3.9,7.8
925,2024-05-10,2,109,1,2.2,2.2
926,2024-05-10,2,104,1,4.2,4.2
927,2024-05-10,2,104,1,4.2,4.2
928,2024-05-10,2,102,1,4.0,4.0
929,2024-05-10,2,106,1,3.2,3.2
930,2024-05-10,2,108,1,4.5,4.5
931,2024-05-10,2,101,1,3.8,3.8
932,2024-05-10,3,105,1,4.1,4.1
933,2024-05-10,3,108,1,4.5,4.5
934,2024-05-10,3,105,1,4.1,4.1
935,2024-05-10,3,101,1,3.8,3.8
936,2024-05-10,3,104,1,4.2,4.2
937,2024-05-10,3,109,1,2.2,2.2
938,2024-05-10,3,104,1,4.2,4.2
939,2024-05-10,3,107,1,3.5,3.5
940,2024-05-10,4,108,1,4.5,4.5
941,2024-05-10,4,103,1,3.9,3.9
942,2024-05-10,4,106,1,3.2,3.2
943,2024-05-10,4,105,2,4.1,8.2
944,2024-05-10,4,101,1,3.8,3.8
945,2024-05-10,4,110,1,3.4,3.4
946,2024-05-10,4,103,1,3.9,3.9
947,2024-05-10,5,106,1,3.2,3.2
948,2024-05-10,5,109,1,2.2,2.2
949,2024-05-10,5,104,3,4.2,12.6
950,2024-05-10,5,102,2,4.0,8.0
951,2024-05-10,5,107,1,3.5,3.5
952,2024-05-10,5,106,1,3.2,3.2
953,2024-05-10,5,102,1,4.0,4.0
954,2024-05-10,6,105,3,4.1,12.3
955,2024-05-10,6,108,2,4.5,9.0
956,2024-05-10,6,106,1,3.2,3.2
957,2024-05-10,6,109,1,2.2,2.2
958,2024-05-10,6,103,2,3.9,7.8
959,2024-05-10,6,109,2,2.2,4.4
960,2024-05-10,6,105,1,4.1,4.1
961,2024-05-10,6,104,1,4.2,4.2
962,2024-05-10,7,109,1,2.2,2.2
963,2024-05-10,7,101,2,3.8,7.6
964,2024-05-10,7,105,1,4.1,4.1
965,2024-05-10,7,108,1,4.5,4.5
966,2024-05-10,7,102,1,4.0,4.0
967,2024-05-10,7,107,1,3.5,3.5
968,2024-05-10,7,102,1,4.0,4.0
969,2024-05-10,8,110,1,3.4,3.4
970,2024-05-10,8,107,1,3.5,3.5
971,2024-05-10,8,101,1,3.8,3.8
972,2024-05-10,8,106,1,3.2,3.2
973,2024-05-10,8,102,1,4.0,4.0
974,2024-05-10,8,102,3,4.0,12.0
975,2024-05-10,8,102,1,4.0,4.0
976,2024-05-10,8,106,1,3.2,3.2
977,2024-05-10,8,108,1,4.5,4.5
978,2024-05-10,9,102,1,4.0,4.0
979,2024-05-10,9,107,1,3.5,3.5
980,2024-05-10,9,102,1,4.0,4.0
981,2024-05-10,9,109,3,2.2,6.6
982,2024-05-10,9,108,1,4.5,4.5
983,2024-05-10,9,102,1,4.0,4.0
984,2024-05-10,9,106,1,3.2,3.2
985,2024-05-10,10,102,1,4.0,4.0
986,2024-05-10,10,108,1,4.5,4.5
987,2024-05-10,10,106,1,3.2,3.2
988,2024-05-10,10,103,1,3.9,3.9
989,2024-05-10,10,102,1,4.0,4.0
990,2024-05-10,10,109,1,2.2,2.2
991,2024-05-10,10,108,1,4.5,4.5
992,2024-05-10,10,103,1,3.9,3.9
993,2024-05-10,11,101,1,3.8,3.8
994,2024-05-10,11,104,1,4.2,4.2
995,2024-05-10,11,106,1,3.2,3.2
996,2024-05-10,11,105,1,4.1,4.1
997,2024-05-10,11,101,1,3.8,3.8
998,2024-05-10,11,108,1,4.5,4.5
999,2024-05-10,11,109,3,2.2,6.6
1000,2024-05-10,11,107,1,3.5,3.5
1001,2024-05-10,11,107,2,3.5,7.0
1002,2024-05-10,12,104,1,4.2,4.2
1003,2024-05-10,12,106,2,3.2,6.4
1004,2024-05-10,12,106,2,3.2,6.4
1005,2024-05-10,12,105,2,4.1,8.2
1006,2024-05-10,12,109,1,2.2,2.2
1007,2024-05-10,12,107,1,3.5,3.5
1008,2024-05-10,12,108,1,4.5,4.5
1009,2024-05-10,12,109,1,2.2,2.2
1010,2024-05-10,12,110,1,3.4,3.4
1011,2024-05-11,1,103,1,3.9,3.9
1012,2024-05-11,1,107,2,3.5,7.0
1013,2024-05-11,1,103,1,3.9,3.9
1014,2024-05-11,1,106,1,3.2,3.2
1015,2024-05-11,1,102,1,4.0,4.0
1016,2024-05-11,1,101,1,3.8,3.8
1017,2024-05-11,1,101,1,3.8,3.8
1018,2024-05-11,1,105,2,4.1,8.2
1019,2024-05-11,2,107,1,3.5,3.5
1020,2024-05-11,2,110,1,3.4,3.4
1021,2024-05-11,2,103,2,3.9,7.8
1022,2024-05-11,2,108,2,4.5,9.0
1023,2024-05-11,2,110,1,3.4,3.4
1024,2024-05-11,2,108,1,4.5,4.5
1025,2024-05-11,2,101,3,3.8,11.4
1026,2024-05-11,2,107,2,3.5,7.0
1027,2024-05-11,3,106,1,3.2,3.2
1028,2024-05-11,3,108,2,4.5,9.0
1029,2024-05-11,3,103,2,3.9,7.8
1030,2024-05-11,3,105,1,4.1,4.1
1031,2024-05-11,3,108,2,4.5,9.0
1032,2024-05-11,3,104,1,4.2,4.2
1033,2024-05-11,3,103,1,3.9,3.9
1034,2024-05-11,3,107,1,3.5,3.5
1035,2024-05-11,3,106,1,3.2,3.2
1036,2024-05-11,3,103,2,3.9,7.8
1037,2024-05-11,4,108,1,4.5,4.5
1038,2024-05-11,4,107,1,3.5,3.5
1039,2024-05-11,4,103,1,3.9,3.9
1040,2024-05-11,4,101,1,3.8,3.8
1041,2024-05-11,4,102,1,4.0,4.0
1042,2024-05-11,4,110,1,3.4,3.4
1043,2024-05-11,4,105,1,4.1,4.1
1044,2024-05-11,5,108,1,4.5,4.5
1045,2024-05-11,5,106,1,3.2,3.2
1046,2024-05-11,5,106,1,3.2,3.2
1047,2024-05-11,5,101,1,3.8,3.8
1048,2024-05-11,5,102,1,4.0,4.0
1049,2024-05-11,5,101,1,3.8,3.8
1050,2024-05-11,5,110,1,3.4,3.4
1051,2024-05-11,5,104,1,4.2,4.2
1052,2024-05-11,5,104,1,4.2,4.2
1053,2024-05-11,5,101,1,3.8,3.8
1054,2024-05-11,6,107,1,3.5,3.5
1055,2024-05-11,6,103,1,3.9,3.9
1056,2024-05-11,6,104,1,4.2,4.2
1057,2024-05-11,6,105,2,4.1,8.2
1058,2024-05-11,6,107,1,3.5,3.5
1059,2024-05-11,6,101,1,3.8,3.8
1060,2024-05-11,6,110,2,3.4,6.8
1061,2024-05-11,6,102,1,4.0,4.0
1062,2024-05-11,6,107,1,3.5,3.5
1063,2024-05-11,7,102,1,4.0,4.0
1064,2024-05-11,7,105,1,4.1,4.1
1065,2024-05-11,7,102,1,4.0,4.0
1066,2024-05-11,7,103,1,3.9,3.9
1067,2024-05-11,7,102,2,4.0,8.0
1068,2024-05-11,7,104,1,4.2,4.2
1069,2024-05-11,7,108,1,4.5,4.5
1070,2024-05-11,7,105,1,4.1,4.1
1071,2024-05-11,7,102,1,4.0,4.0
1072,2024-05-11,7,109,1,2.2,2.2
1073,2024-05-11,8,102,1,4.0,4.0
1074,2024-05-11,8,109,2,2.2,4.4
1075,2024-05-11,8,102,1,4.0,4.0
1076,2024-05-11,8,106,3,3.2,9.6
1077,2024-05-11,8,108,1,4.5,4.5
1078,2024-05-11,8,109,1,2.2,2.2
1079,2024-05-11,8,108,1,4.5,4.5
1080,2024-05-11,8,102,2,4.0,8.0
1081,2024-05-11,9,108,1,4.5,4.5
1082,2024-05-11,9,106,1,3.2,3.2
1083,2024-05-11,9,103,1,3.9,3.9
1084,2024-05-11,9,109,2,2.2,4.4
1085,2024-05-11,9,106,2,3.2,6.4
1086,2024-05-11,9,107,2,3.5,7.0
1087,2024-05-11,9,103,1,3.9,3.9
1088,2024-05-11,10,102,1,4.0,4.0
1089,2024-05-11,10,108,1,4.5,4.5
1090,2024-05-11,10,102,1,4.0,4.0
1091,2024-05-11,10,102,2,4.0,8.0
1092,2024-05-11,10,106,1,3.2,3.2
1093,2024-05-11,10,107,1,3.5,3.5
1094,2024-05-11,10,104,3,4.2,12.6
1095,2024-05-11,10,102,3,4.0,12.0
1096,2024-05-11,10,105,1,4.1,4.1
1097,2024-05-11,10,104,1,4.2,4.2
1098,2024-05-11,11,110,1,3.4,3.4
1099,2024-05-11,11,107,2,3.5,7.0
1100,2024-05-11,11,104,1,4.2,4.2
1101,2024-05-11,11,107,1,3.5,3.5
1102,2024-05-11,11,108,1,4.5,4.5
1103,2024-05-11,11,101,2,3.8,7.6
1104,2024-05-11,11,102,1,4.0,4.0
1105,2024-05-11,11,104,1,4.2,4.2
1106,2024-05-11,12,104,1,4.2,4.2
1107,2024-05-11,12,102,1,4.0,4.0
1108,2024-05-11,12,102,1,4.0,4.0
1109,2024-05-11,12,101,2,3.8,7.6
1110,2024-05-11,12,103,1,3.9,3.9
1111,2024-05-11,12,101,1,3.8,3.8
1112,2024-05-11,12,106,2,3.2,6.4
1113,2024-05-11,12,108,1,4.5,4.5
1114,2024-05-11,12,108,1,4.5,4.5
1115,2024-05-11,12,108,1,4.5,4.5
1116,2024-05-12,1,108,2,4.5,9.0
1117,2024-05-12,1,103,2,3.9,7.8
1118,2024-05-12,1,103,1,3.9,3.9
1119,2024-05-12,1,105,2,4.1,8.2
1120,2024-05-12,1,104,1,4.2,4.2
1121,2024-05-12,1,108,1,4.5,4.5
1122,2024-05-12,1,103,3,3.9,11.7
1123,2024-05-12,1,110,1,3.4,3.4
1124,2024-05-12,2,101,1,3.8,3.8
1125,2024-05-12,2,102,1,4.0,4.0
1126,2024-05-12,2,107,1,3.5,3.5
1127,2024-05-12,2,110,1,3.4,3.4
1128,2024-05-12,2,104,2,4.2,8.4
1129,2024-05-12,2,108,1,4.5,4.5
1130,2024-05-12,2,101,1,3.8,3.8
1131,2024-05-12,2,107,1,3.5,3.5
1132,2024-05-12,2,105,1,4.1,4.1
1133,2024-05-12,3,103,1,3.9,3.9
1134,2024-05-12,3,105,2,4.1,8.2
1135,2024-05-12,3,108,1,4.5,4.5
1136,2024-05-12,3,103,2,3.9,7.8
1137,2024-05-12,3,101,1,3.8,3.8
1138,2024-05-12,3,108,2,4.5,9.0
1139,2024-05-12,3,106,2,3.2,6.4
1140,2024-05-12,3,108,1,4.5,4.5
1141,2024-05-12,4,102,1,4.0,4.0
1142,2024-05-12,4,107,1,3.5,3.5
1143,2024-05-12,4,101,1,3.8,3.8
1144,2024-05-12,4,108,1,4.5,4.5
1145,2024-05-12,4,107,2,3.5,7.0
1146,2024-05-12,4,105,1,4.1,4.1
1147,2024-05-12,4,104,1,4.2,4.2
1148,2024-05-12,4,102,3,4.0,12.0
1149,2024-05-12,4,107,1,3.5,3.5
1150,2024-05-12,5,107,1,3.5,3.5
1151,2024-05-12,5,110,1,3.4,3.4
1152,2024-05-12,5,102,1,4.0,4.0
1153,2024-05-12,5,108,2,4.5,9.0
1154,2024-05-12,5,104,1,4.2,4.2
1155,2024-05-12,5,105,1,4.1,4.1
1156,2024-05-12,5,110,1,3.4,3.4
1157,2024-05-12,5,105,3,4.1,12.3
1158,2024-05-12,6,108,1,4.5,4.5
1159,2024-05-12,6,108,1,4.5,4.5
1160,2024-05-12,6,102,1,4.0,4.0
1161,2024-05-12,6,103,1,3.9,3.9
1162,2024-05-12,6,101,1,3.8,3.8
1163,2024-05-12,6,103,1,3.9,3.9
1164,2024-05-12,6,105,2,4.1,8.2
1165,2024-05-12,6,110,3,3.4,10.2
1166,2024-05-12,6,104,1,4.2,4.2
1167,2024-05-12,7,101,1,3.8,3.8
1168,2024-05-12,7,103,1,3.9,3.9
1169,2024-05-12,7,104,1,4.2,4.2
1170,2024-05-12,7,106,1,3.2,3.2
1171,2024-05-12,7,108,1,4.5,4.5
1172,2024-05-12,7,106,1,3.2,3.2
1173,2024-05-12,7,106,1,3.2,3.2
1174,2024-05-12,7,102,1,4.0,4.0
1175,2024-05-12,7,105,1,4.1,4.1
1176,2024-05-12,7,103,1,3.9,3.9
1177,2024-05-12,8,104,1,4.2,4.2
1178,2024-05-12,8,103,1,3.9,3.9
1179,2024-05-12,8,104,1,4.2,4.2
1180,2024-05-12,8,107,1,3.5,3.5
1181,2024-05-12,8,101,1,3.8,3.8
1182,2024-05-12,8,108,3,4.5,13.5
1183,2024-05-12,8,105,1,4.1,4.1
1184,2024-05-12,8,102,2,4.0,8.0
1185,2024-05-12,8,107,1,3.5,3.5
1186,2024-05-12,9,101,2,3.8,7.6
1187,2024-05-12,9,108,1,4.5,4.5
1188,2024-05-12,9,109,1,2.2,2.2
1189,2024-05-12,9,102,1,4.0,4.0
1190,2024-05-12,9,105,1,4.1,4.1
1191,2024-05-12,9,101,2,3.8,7.6
1192,2024-05-12,9,107,2,3.5,7.0
1193,2024-05-12,10,104,1,4.2,4.2
1194,2024-05-12,10,106,1,3.2,3.2
1195,2024-05-12,10,103,1,3.9,3.9
1196,2024-05-12,10,105,3,4.1,12.3
1197,2024-05-12,10,103,1,3.9,3.9
1198,2024-05-12,10,106,1,3.2,3.2
1199,2024-05-12,10,105,1,4.1,4.1
1200,2024-05-12,10,105,2,4.1,8.2
1201,2024-05-12,10,106,1,3.2,3.2
1202,2024-05-12,11,109,1,2.2,2.2
1203,2024-05-12,11,110,2,3.4,6.8
1204,2024-05-12,11,106,1,3.2,3.2
